module,type,name,res_id,src,value
website,view,website,website.snippets,A great way to catch your reader's attention is to tell a story. Everything you consider writing can be told as a story.,A great way to catch your reader's attention is to tell a story. Everything you consider writing can be told as a story.
website,view,website,website.snippets,A small explanation of this great,A small explanation of this great
website,view,website,website.aboutus,About us,关于我们
website,view,website,website.layout,About us,关于我们
website,view,website,website.snippets,"Adapt these three columns to fit you design need.
                            To duplicate, delete or move columns, select the
                            column and use the top icons to perform your action.","Adapt these three columns to fit you design need.
                            To duplicate, delete or move columns, select the
                            column and use the top icons to perform your action."
website,code,addons/website/static/src/xml/website.editor.xml,225,Add,添加
website,code,addons/website/static/src/xml/website.seo.xml,30,Add,Add
website,code,addons/website/static/src/js/website.tour.banner.js,68,Add Another Block,添加另外一个区块
website,code,addons/website/static/src/xml/website.contentMenu.xml,39,Add Menu Entry,添加菜单项
website,code,addons/website/static/src/xml/website.contentMenu.xml,47,Add Menu Entry,添加菜单项
website,view,website,website.snippet_options,Add Slide,添加幻灯片
website,view,website,website.snippets,Add a great slogan,Add a great slogan
website,view,website,website.layout,Add a language...,添加一个语言...
website,code,addons/website/static/src/xml/website.editor.xml,222,Add an image URL,添加图片URL
website,code,addons/website/static/src/xml/website.seo.xml,25,Add keyword:,添加关键字:
website,code,addons/website/static/src/js/website.tour.banner.js,112,Add new pages and menus,添加新页面和菜单
website,code,addons/website/static/src/js/website.contentMenu.js,50,Add page in menu,在菜单添加页面
website,view,website,website.snippets,All these icons are licensed under creative commons so that you can use them.,All these icons are licensed under creative commons so that you can use them.
website,code,addons/website/static/src/xml/website.editor.xml,212,Alternate Upload,Alternate Upload
website,view,website,website.themes,Amelia,Amelia
website,view,website,website.500,An error occured while rendering the template,An error occured while rendering the template
website,view,website,website.themes,An ode to Metro,An ode to Metro
website,view,website,website.snippets,And a great subtitle too,And a great subtitle too
website,view,website,website.themes,Apply,应用
website,view,website,website.view_website_form,Apply,应用
website,view,website.config.settings,website.view_website_config_settings,Apply,应用
website,view,website,website.snippet_options,Aqua,Aqua
website,field,"ir.attachment,website_url",0,Attachment URL,Attachment URL
website,view,website,website.snippets,Author of this quote,Author of this quote
website,code,addons/website/static/src/xml/website.snippets.xml,44,Auto Resize,自动缩放
website,code,addons/website/static/src/xml/website.editor.xml,404,Autoplay,自动播放
website,field,"ir.actions.server,website_published",0,Available on the Website,Available on the Website
website,view,website,website.snippet_options,Baby Blue,Baby Blue
website,view,website,website.500,Back,Back
website,view,website,website.snippet_options,Background,背景
website,view,website,website.snippets,Banner,横幅
website,view,website,website.snippets,Banner Odoo Image,Banner Odoo Image
website,code,addons/website/static/src/xml/website.editor.xml,92,Basic,基本
website,view,website,website.snippets,Battery: 12 hours,Battery: 12 hours
website,view,website,website.snippets,Battery: 20 hours,Battery: 20 hours
website,view,website,website.snippets,Battery: 8 hours,Battery: 8 hours
website,view,website,website.snippets,Beginner,Beginner
website,view,website,website.snippets,Big Message,Big Message
website,view,website,website.snippets,Big Picture,Big Picture
website,view,website,website.snippet_options,Bigger Text,Bigger Text
website,view,website,website.snippet_options,Black,黑色
website,code,addons/website/static/src/xml/website.snippets.xml,13,Block style,Block style
website,view,website,website.snippet_options,Box,Box
website,code,addons/website/static/src/js/website.tour.banner.js,9,Build a page,Build a page
website,view,website,website.snippet_options,Business Guy,Business Guy
website,view,website,website.snippets,But,But
website,view,website,website.snippets,Button,按钮
website,view,website,website.snippets,Can I use it to manage projects based on agile methodologies?,Can I use it to manage projects based on agile methodologies?
website,code,addons/website/static/src/xml/website.editor.xml,310,Cancel,取消
website,code,addons/website/static/src/xml/website.translator.xml,46,Cancel,Cancel
website,code,addons/website/static/src/xml/website.xml,74,Cancel,Cancel
website,view,website,website.500,Cancel,取消
website,view,website,website.view_website_form,Cancel,取消
website,view,website.config.settings,website.view_website_config_settings,Cancel,取消
website,view,website,website.themes,Cerulean,Cerulean
website,code,addons/website/static/src/xml/website.editor.xml,318,Change,修改
website,view,website,website.snippets,Change Background,更改背景
website,view,website,website.snippets,Change Icons,Change Icons
website,code,addons/website/static/src/xml/website.editor.xml,325,Change Media,Change Media
website,view,website,website.layout,Change Theme,更换主题
website,view,website,website.contactus,Change address,更改地址
website,view,website,website.snippet_options,Change...,更改......
website,code,addons/website/static/src/js/website.tour.banner.js,104,Check Mobile Preview,Check Mobile Preview
website,view,website,website.snippets,Check now and discover more today!,Check now and discover more today!
website,field,"website.menu,child_id",0,Child Menus,Child Menus
website,view,website,website.snippets,"Choose a vibrant image and write an inspiring paragraph
                            about it. It does not have to be long, but it should
                            reinforce your image.","Choose a vibrant image and write an inspiring paragraph
                            about it. It does not have to be long, but it should
                            reinforce your image."
website,view,website,website.snippet_options,Choose an image...,选择一个图片...
website,view,website,website.snippet_options,Circle,圆形
website,view,website,website.snippets,Click Here,Click Here
website,code,addons/website/static/src/js/website.tour.banner.js,29,Click here to insert blocks of content in the page.,Click here to insert blocks of content in the page.
website,code,addons/website/static/src/js/website.tour.banner.js,44,Click in the text and start editing it.,Click in the text and start editing it.
website,view,website,website.snippets,Click on the icon to adapt it to your feature,Click on the icon to adapt it to your feature
website,code,addons/website/static/src/js/website.tour.banner.js,50,Click to customize this text,Click to customize this text
website,view,website,website.snippets,Click to customize this text,Click to customize this text
website,code,addons/website/static/src/xml/website.ace.xml,11,Close,关闭
website,code,addons/website/static/src/xml/website.seo.xml,13,Close,Close
website,code,addons/website/static/src/xml/website.translator.xml,11,Close,Close
website,code,addons/website/static/src/xml/website.xml,10,Close,Close
website,code,addons/website/static/src/xml/website.xml,26,Close,Close
website,code,addons/website/static/src/xml/website.xml,43,Close,Close
website,code,addons/website/static/src/js/website.tour.banner.js,114,Close Tutorial,Close Tutorial
website,view,website,website.snippet_options,Color Splash,Color Splash
website,code,addons/website/static/src/xml/website.editor.xml,86,Color Style,Color Style
website,model,"ir.model,name",website.model_res_company,Companies,Companies
website,field,"website,company_id",0,Company,公司
website,view,website,website.layout,Company name,公司名称
website,view,website,website.snippets,Comparisons,Comparisons
website,view,website.config.settings,website.view_website_config_settings,Configure Website,Configure Website
website,view,website.config.settings,website.view_website_config_settings,Configure website menus,Configure website menus
website,view,website,website.layout,Connect with us,Connect with us
website,view,website,website.snippets,"Consider telling
                            a great story that provides personality. Writing a story
                            with personality for potential clients will asist with
                            making a relationship connection. This shows up in small
                            quirks like word choices or phrases. Write from your point
                            of view, not from someone else's experience.","Consider telling
                            a great story that provides personality. Writing a story
                            with personality for potential clients will asist with
                            making a relationship connection. This shows up in small
                            quirks like word choices or phrases. Write from your point
                            of view, not from someone else's experience."
website,view,website,website.403,Contact Us,联络我们
website,view,website,website.404,Contact Us,联络我们
website,view,website,website.snippets,Contact Us Now,Contact Us Now
website,view,website,website.contactus,Contact us,联络我们
website,view,website,website.layout,Contact us,联络我们
website,view,website,website.snippets,Contact us,联络我们
website,model,"website.menu,name",website.menu_contactus,Contact us,联络我们
website,view,website,website.contactus,Contact us about anything related to our company or services.,Contact us about anything related to our company or services.
website,view,website,website.snippets,Contact us »,Contact us »
website,view,website,website.layout,Content,内容
website,view,website,website.snippets,Content,内容
website,code,addons/website/static/src/xml/website.translator.xml,22,Content to translate,Content to translate
website,code,addons/website/static/src/js/website.tour.banner.js,62,Continue,继续
website,code,addons/website/static/src/js/website.tour.banner.js,91,Continue,继续
website,code,addons/website/static/src/js/website.tour.banner.js,106,Continue,继续
website,code,addons/website/static/src/xml/website.xml,73,Continue,Continue
website,view,website,website.layout,Copyright &copy;,Copyright &copy;
website,view,website,website.themes,Cosmo,Cosmo
website,view,website,website.page_404,Create Page,Create Page
website,code,addons/website/static/src/js/website.editor.js,981,Create page '%s',Create page '%s'
website,field,"website,create_uid",0,Created by,创建者
website,field,"website.config.settings,create_uid",0,Created by,创建者
website,field,"website.converter.test.sub,create_uid",0,Created by,创建者
website,field,"website.menu,create_uid",0,Created by,创建者
website,field,"website.seo.metadata,create_uid",0,Created by,创建者
website,field,"website,create_date",0,Created on,创建于
website,field,"website.config.settings,create_date",0,Created on,创建于
website,field,"website.converter.test.sub,create_date",0,Created on,创建于
website,field,"website.menu,create_date",0,Created on,创建于
website,field,"website.seo.metadata,create_date",0,Created on,创建于
website,view,website,website.themes,Crisp like a new sheet of paper.,Crisp like a new sheet of paper.
website,code,addons/website/static/src/xml/website.editor.xml,323,Customize,定制
website,code,addons/website/static/src/xml/website.snippets.xml,31,Customize,Customize
website,view,website,website.layout,Customize,定制
website,code,addons/website/static/src/js/website.tour.banner.js,61,Customize any block through this menu. Try to change the background of the banner.,Customize any block through this menu. Try to change the background of the banner.
website,code,addons/website/static/src/js/website.tour.banner.js,43,Customize banner's text,Customize banner's text
website,code,addons/website/static/src/js/website.tour.banner.js,60,Customize the banner,Customize the banner
website,view,website,website.themes,Cyborg,Cyborg
website,code,addons/website/static/src/xml/website.editor.xml,107,Danger,Danger
website,view,website,website.snippet_options,Dark Blue,Dark Blue
website,view,website,website.snippet_options,Darken,Darken
website,field,"ir.attachment,datas_checksum",0,Datas checksum,Datas checksum
website,code,addons/website/static/src/xml/website.editor.xml,123,Default,Default
website,view,website,website.themes,Default,Default
website,view,website,website.themes,Default Theme,Default Theme
website,field,"website,default_lang_id",0,Default language,Default language
website,field,"website.config.settings,default_lang_id",0,Default language,Default language
website,field,"website,default_lang_code",0,Default language code,Default language code
website,field,"website.config.settings,default_lang_code",0,Default language code,Default language code
website,view,website,website.snippets,Delete Blocks,Delete Blocks
website,view,website,website.snippets,"Delete the above image or replace it with a picture
                            that illustrates your message. Click on the picture to
                            change it's","Delete the above image or replace it with a picture
                            that illustrates your message. Click on the picture to
                            change it's"
website,view,website,website.snippets,"Deploy new stores with just an internet connection: no
                    installation, no specific hardware required. It works with any
                    iPad, Tablet PC, laptop or industrial POS machine.","Deploy new stores with just an internet connection: no
                    installation, no specific hardware required. It works with any
                    iPad, Tablet PC, laptop or industrial POS machine."
website,code,addons/website/static/src/xml/website.seo.xml,49,Description,Description
website,code,addons/website/static/src/xml/website.seo.xml,120,Description...,Description...
website,code,addons/website/static/src/xml/website.editor.xml,11,Discard,Discard
website,code,addons/website/static/src/xml/website.editor.xml,30,Discard,Discard
website,code,addons/website/static/src/xml/website.editor.xml,191,Discard,Discard
website,code,addons/website/static/src/xml/website.editor.xml,249,Discard,Discard
website,code,addons/website/static/src/xml/website.editor.xml,308,Discard,Discard
website,code,addons/website/static/src/xml/website.seo.xml,71,Discard,Discard
website,code,addons/website/static/src/xml/website.editor.xml,298,Discard edition,Discard edition
website,view,website,website.snippets,Discover more about Odoo,Discover more about Odoo
website,code,addons/website/static/src/xml/website.translator.xml,41,Do not show this dialog later.,Do not show this dialog later.
website,view,website,website.snippets,Does it works offline?,Does it works offline?
website,view,website,website.view_website_form,Domain,Domain
website,field,"website,name",0,Domain,Domain
website,view,website.config.settings,website.view_website_config_settings,Domain,Domain
website,code,addons/website/static/src/js/website.tour.banner.js,75,Drag & Drop This Block,Drag & Drop This Block
website,code,addons/website/static/src/js/website.tour.banner.js,35,Drag & Drop a Banner,Drag & Drop a Banner
website,code,addons/website/static/src/xml/website.contentMenu.xml,34,Drag a menu to the right to create a sub-menu,Drag a menu to the right to create a sub-menu
website,code,addons/website/static/src/js/website.tour.banner.js,76,Drag the <em>'Features'</em> block and drop it below the banner.,Drag the <em>'Features'</em> block and drop it below the banner.
website,code,addons/website/static/src/js/website.tour.banner.js,36,Drag the Banner block and drop it in your page.,Drag the Banner block and drop it in your page.
website,code,addons/website/static/src/xml/website.snippets.xml,34,Drag to Move,Drag to Move
website,view,website,website.snippets,Duplicate,Duplicate
website,code,addons/website/static/src/xml/website.snippets.xml,35,Duplicate Container,Duplicate Container
website,view,website,website.snippets,Duplicate blocks to add more features.,Duplicate blocks to add more features.
website,view,website,website.layout,Edit,Edit
website,view,website,website.publish_management,Edit,Edit
website,code,addons/website/static/src/xml/website.contentMenu.xml,27,Edit Menu,Edit Menu
website,view,website,website.layout,Edit Menu,Edit Menu
website,code,addons/website/static/src/xml/website.contentMenu.xml,48,Edit Menu Entry,Edit Menu Entry
website,view,website,website.layout,Edit Top Menu,Edit Top Menu
website,view,website,website.publish_management,Edit in backend,Edit in backend
website,view,website,website.page_404,"Edit the content below this line to adapt the default ""page not found"" page.","Edit the content below this line to adapt the default ""page not found"" page."
website,code,addons/website/static/src/js/website.tour.banner.js,21,Edit this page,Edit this page
website,view,website,website.snippets,Effects,Effects
website,code,addons/website/static/src/xml/website.editor.xml,378,Embed Video (HTML),Embed Video (HTML)
website,view,website,website.snippets,Enterprise package,Enterprise package
website,view,website,website.http_error_debug,Error,Error
website,view,website,website.http_error_debug,Error message:,Error message:
website,code,addons/website/static/src/js/website.tour.banner.js,22,Every page of your website can be modified through the <i>Edit</i> button.,Every page of your website can be modified through the <i>Edit</i> button.
website,view,website,website.snippets,Expert,Expert
website,view,website,website.snippets,"Explain the benefits you offer. Don't write about products or
            services here, write about solutions.","Explain the benefits you offer. Don't write about products or
            services here, write about solutions."
website,field,"ir.actions.server,xml_id",0,External ID,External ID
website,code,addons/website/static/src/xml/website.editor.xml,117,Extra Small,Extra Small
website,view,website,website.snippet_options,Extra-Large,Extra-Large
website,view,website,website.snippets,FAQ,FAQ
website,field,"website,social_facebook",0,Facebook Account,Facebook Account
website,field,"website.config.settings,social_facebook",0,Facebook Account,Facebook Account
website,view,website,website.snippet_options,Fast,Fast
website,view,website,website.snippets,Feature Grid,Feature Grid
website,view,website,website.snippets,Feature One,Feature One
website,view,website,website.snippets,Feature Three,Feature Three
website,view,website,website.snippets,Feature Title,Feature Title
website,view,website,website.snippets,Feature Two,Feature Two
website,view,website,website.snippets,Features,Features
website,view,website,website.snippets,First Feature,First Feature
website,view,website,website.snippet_options,Fixed,Fixed
website,view,website,website.themes,Flat and modern,Flat and modern
website,view,website,website.themes,Flatly,Flatly
website,view,website,website.snippet_options,Float,Float
website,view,website,website.snippet_options,Flowers Field,Flowers Field
website,code,addons/website/static/src/xml/website.ace.xml,10,Format,Format
website,view,website,website.snippets,"Free shipping, satisfied or reimbursed.","Free shipping, satisfied or reimbursed."
website,view,website,website.snippets,"From the main container, you can change the background to highlight features.","From the main container, you can change the background to highlight features."
website,code,addons/website/static/src/js/website.tour.banner.js,53,Get banner properties,Get banner properties
website,code,addons/website/static/src/xml/website.seo.xml,15,Get this page efficiently referenced in Google to attract more visitors.,Get this page efficiently referenced in Google to attract more visitors.
website,field,"website,social_github",0,GitHub Account,GitHub Account
website,field,"website.config.settings,social_github",0,GitHub Account,GitHub Account
website,code,addons/website/static/src/js/website.tour.banner.js,89,Good Job!,Good Job!
website,field,"website,google_analytics_key",0,Google Analytics Key,Google Analytics Key
website,field,"website.config.settings,google_analytics_key",0,Google Analytics Key,Google Analytics Key
website,field,"website,social_googleplus",0,Google+ Account,Google+ Account
website,field,"website.config.settings,social_googleplus",0,Google+ Account,Google+ Account
website,view,website,website.snippets,Great Value,Great Value
website,view,website,website.aboutus,Great products for great people,Great products for great people
website,view,website,website.snippets,"Great stories are for everyone even when only written for
                            just one person.","Great stories are for everyone even when only written for
                            just one person."
website,view,website,website.snippets,Great stories have personality.,Great stories have personality.
website,view,website,website.snippet_options,Green,Green
website,view,website,website.snippet_options,Greenfields,Greenfields
website,view,website,website.layout,HELP & TUTORIALS,HELP & TUTORIALS
website,view,website,website.layout,HTML Editor,HTML Editor
website,model,"ir.model,name",website.model_ir_http,HTTP routing,HTTP routing
website,view,website,website.themes,Have a look at,Have a look at
website,view,website,website.layout,Help,Help
website,code,addons/website/static/src/xml/website.translator.xml,19,Here are the visuals used to help you translate efficiently:,Here are the visuals used to help you translate efficiently:
website,view,website,website.snippet_options,Hide link,Hide link
website,view,website,website.500,Home,Home
website,view,website,website.layout,Home,Home
website,model,"website.menu,name",website.menu_homepage,Home,Home
website,view,website,website.403,Homepage,Homepage
website,view,website,website.404,Homepage,Homepage
website,view,website,website.layout,Homepage,Homepage
website,code,addons/website/static/src/xml/website.editor.xml,331,Horizontal flip,Horizontal flip
website,field,"website,id",0,ID,ID
website,field,"website.config.settings,id",0,ID,ID
website,field,"website.converter.test.sub,id",0,ID,ID
website,field,"website.menu,id",0,ID,ID
website,field,"website.qweb,id",0,ID,ID
website,field,"website.qweb.field,id",0,ID,ID
website,field,"website.qweb.field.contact,id",0,ID,ID
website,field,"website.qweb.field.date,id",0,ID,ID
website,field,"website.qweb.field.datetime,id",0,ID,ID
website,field,"website.qweb.field.duration,id",0,ID,ID
website,field,"website.qweb.field.float,id",0,ID,ID
website,field,"website.qweb.field.html,id",0,ID,ID
website,field,"website.qweb.field.image,id",0,ID,ID
website,field,"website.qweb.field.integer,id",0,ID,ID
website,field,"website.qweb.field.many2one,id",0,ID,ID
website,field,"website.qweb.field.monetary,id",0,ID,ID
website,field,"website.qweb.field.qweb,id",0,ID,ID
website,field,"website.qweb.field.relative,id",0,ID,ID
website,field,"website.qweb.field.selection,id",0,ID,ID
website,field,"website.qweb.field.text,id",0,ID,ID
website,field,"website.seo.metadata,id",0,ID,ID
website,help,"ir.actions.server,xml_id",0,ID of the action if defined in a XML file,ID of the action if defined in a XML file
website,view,website,website.500,"If this error is caused by a change of yours in the templates, you have the possibility to reset one or more templates to their","If this error is caused by a change of yours in the templates, you have the possibility to reset one or more templates to their"
website,code,addons/website/static/src/xml/website.editor.xml,301,"If you discard the current edition,","If you discard the current edition,"
website,view,website,website.snippets,"If you try to write with a wide general
                            audience in mind, your story will ring false and be bland.
                            No one will be interested. Write for one person. If it’s genuine for the one, it’s genuine for the rest.","If you try to write with a wide general
                            audience in mind, your story will ring false and be bland.
                            No one will be interested. Write for one person. If it’s genuine for the one, it’s genuine for the rest."
website,code,addons/website/static/src/xml/website.editor.xml,156,Image,Image
website,view,website,website.snippets,Image Floating,Image Floating
website,view,website,website.snippets,Image Gallery,Image Gallery
website,view,website,website.snippets,Image-Floating,Image-Floating
website,view,website,website.snippets,Image-Text,Image-Text
website,view,website,website.snippets,"In case you still feel a bit puzzled about all
                            of our yesterday's announcements, here is a little
                            summary for you.","In case you still feel a bit puzzled about all
                            of our yesterday's announcements, here is a little
                            summary for you."
website,code,addons/website/static/src/xml/website.translator.xml,30,"In this mode, you can only translate texts.  To
                            change the structure of the page, you must edit the
                            master page. Each modification on the master page
                            is automatically applied to all translated
                            versions.","In this mode, you can only translate texts.  To
                            change the structure of the page, you must edit the
                            master page. Each modification on the master page
                            is automatically applied to all translated
                            versions."
website,code,addons/website/static/src/xml/website.editor.xml,101,Info,Info
website,view,website,website.info,Information about the,Information about the
website,code,addons/website/static/src/xml/website.snippets.xml,7,Insert Blocks,Insert Blocks
website,code,addons/website/static/src/js/website.tour.banner.js,28,Insert building blocks,Insert building blocks
website,view,website,website.layout,Install Apps,Install Apps
website,model,"ir.model,name",website.model_base_language_install,Install Language,Install Language
website,view,website,website.info,Installed Applications,Installed Applications
website,view,website,website.info,Installed Modules,Installed Modules
website,view,website,website.500,Internal Server Error,Internal Server Error
website,code,addons/website/static/src/xml/website.xml,35,"It might be possible to edit the relevant items
                                or fix the issue in","It might be possible to edit the relevant items
                                or fix the issue in"
website,view,website,website.themes,Jet black and electric blue,Jet black and electric blue
website,view,website,website.snippets,"John Doe, CEO","John Doe, CEO"
website,view,website,website.snippets,Join us and make your company a better place.,Join us and make your company a better place.
website,view,website,website.themes,Journal,账簿
website,view,website,website.snippet_options,Landscape,Landscape
website,view,website.config.settings,website.view_website_config_settings,Language,Language
website,field,"website,language_ids",0,Languages,Languages
website,field,"website.config.settings,language_ids",0,Languages,Languages
website,code,addons/website/static/src/xml/website.editor.xml,126,Large,Large
website,view,website,website.snippet_options,Large,Large
website,field,"website,write_uid",0,Last Updated by,Last Updated by
website,field,"website.config.settings,write_uid",0,Last Updated by,Last Updated by
website,field,"website.converter.test.sub,write_uid",0,Last Updated by,Last Updated by
website,field,"website.menu,write_uid",0,Last Updated by,Last Updated by
website,field,"website.seo.metadata,write_uid",0,Last Updated by,Last Updated by
website,field,"website,write_date",0,Last Updated on,Last Updated on
website,field,"website.config.settings,write_date",0,Last Updated on,Last Updated on
website,field,"website.converter.test.sub,write_date",0,Last Updated on,Last Updated on
website,field,"website.menu,write_date",0,Last Updated on,Last Updated on
website,field,"website.seo.metadata,write_date",0,Last Updated on,Last Updated on
website,view,website,website.snippet_options,Left,Left
website,code,addons/website/static/src/js/website.tour.banner.js,69,Let's add another building block to your page.,Let's add another building block to your page.
website,code,addons/website/static/src/js/website.tour.banner.js,98,Let's check how your homepage looks like on mobile devices.,Let's check how your homepage looks like on mobile devices.
website,view,website,website.snippets,Limited support,Limited support
website,code,addons/website/static/src/xml/website.editor.xml,89,Link,Link
website,code,addons/website/static/src/xml/website.editor.xml,71,Link text,Link text
website,code,addons/website/static/src/xml/website.editor.xml,41,Link to,Link to
website,field,"website,social_linkedin",0,LinkedIn Account,LinkedIn Account
website,field,"website.config.settings,social_linkedin",0,LinkedIn Account,LinkedIn Account
website,view,website,website.snippets,List of Features,List of Features
website,view,website,website.layout,Logout,Logout
website,field,"website,menu_id",0,Main Menu,Main Menu
website,view,website,website.snippet_options,Mango,Mango
website,view,website,website.snippet_options,Margin,Margin
website,code,addons/website/static/src/xml/website.snippets.xml,60,Margin resize,Margin resize
website,view,website,website.403,Maybe you were looking for one of these popular pages ?,Maybe you were looking for one of these popular pages ?
website,view,website,website.404,Maybe you were looking for one of these popular pages ?,Maybe you were looking for one of these popular pages ?
website,view,website,website.snippet_options,Medium,Medium
website,view,website.config.settings,website.view_website_config_settings,Menu,Menu
website,field,"website.menu,name",0,Menu,Menu
website,code,addons/website/static/src/xml/website.contentMenu.xml,55,Menu Label,Menu Label
website,field,"ir.attachment,mimetype",0,Mime Type,Mime Type
website,view,website,website.themes,Mini and minimalist.,Mini and minimalist.
website,code,addons/website/static/src/xml/website.xml,11,Mobile preview,Mobile preview
website,view,website,website.layout,Mobile preview,Mobile preview
website,view,website,website.snippets,More than 500 happy customers.,More than 500 happy customers.
website,view,website,website.snippets,More than 500 successful projects,More than 500 successful projects
website,code,addons/website/static/src/xml/website.seo.xml,36,"Most searched topics related to your keywords, ordered by importance:","Most searched topics related to your keywords, ordered by importance:"
website,view,website,website.snippet_options,Mountains,Mountains
website,view,website,website.layout,My Account,My Account
website,view,website,website.snippet_options,Narrow,Narrow
website,code,addons/website/static/src/js/website.contentMenu.js,38,New Page,New Page
website,view,website,website.layout,New Page,New Page
website,field,"website.menu,new_window",0,New Window,New Window
website,code,addons/website/static/src/js/website.editor.js,966,New or existing page,New or existing page
website,view,website,website.kanban_contain,Next,Next
website,view,website,website.pager,Next,Next
website,code,addons/website/static/src/xml/website.editor.xml,162,Next →,Next →
website,view,website,website.snippets,No support,No support
website,view,website,website.snippet_options,None,None
website,code,addons/website/static/src/xml/website.backend.xml,10,Not Published,Not Published
website,view,website,website.publish_management,Not Published,Not Published
website,view,website,website.publish_short,Not Published,Not Published
website,view,website,website.info,"Note: To hide this page, uncheck it from the top Customize menu.","Note: To hide this page, uncheck it from the top Customize menu."
website,view,website,website.layout,Odoo,Odoo
website,view,website,website.snippets,Odoo,Odoo
website,view,website,website.snippets,Odoo - Sample 1 for three columns,Odoo - Sample 1 for three columns
website,view,website,website.snippets,Odoo - Sample 2 for three columns,Odoo - Sample 2 for three columns
website,view,website,website.snippets,Odoo - Sample 3 for three columns,Odoo - Sample 3 for three columns
website,view,website,website.snippets,Odoo CMS - Gallery sample,Odoo CMS - Gallery sample
website,view,website,website.snippets,Odoo CMS - a big picture,Odoo CMS - a big picture
website,view,website,website.snippets,Odoo CMS- Sample image floating,Odoo CMS- Sample image floating
website,view,website,website.snippets,Odoo Members,Odoo Members
website,view,website,website.info,Odoo Version,Odoo Version
website,view,website,website.snippets,Odoo image and text block,Odoo image and text block
website,view,website,website.snippets,"Odoo provides essential platform for our project management.
                                                    Things are better organized and more visible with it.","Odoo provides essential platform for our project management.
                                                    Things are better organized and more visible with it."
website,view,website,website.snippets,"Odoo provides essential platform for our project management.
                                            Things are better organized and more visible with it.","Odoo provides essential platform for our project management.
                                            Things are better organized and more visible with it."
website,view,website,website.snippets,"Odoo provides essential platform for our project management.
                                Things are better organized and more visible with it.","Odoo provides essential platform for our project management.
                                Things are better organized and more visible with it."
website,view,website,website.snippets,Odoo text and image block,Odoo text and image block
website,view,website,website.snippets,"Odoo's POS is a web application that can run on any device that
                    can display websites with little to no setup required.","Odoo's POS is a web application that can run on any device that
                    can display websites with little to no setup required."
website,code,addons/website/static/src/xml/website.translator.xml,44,Ok,Ok
website,view,website,website.info,Open Source ERP,Open Source ERP
website,view,website,website.layout,Open Source eCommerce,Open Source eCommerce
website,code,addons/website/static/src/xml/website.editor.xml,56,Open in new window,Open in new window
website,view,website,website.snippets,OpenERP logo,OpenERP logo
website,view,website,website.themes,Optimized for legibility,Optimized for legibility
website,view,website,website.snippet_options,Orange,Orange
website,view,website,website.snippet_options,Orange Red,Orange Red
website,view,website,website.snippets,Order now,Order now
website,view,website,website.view_website_form,Other Info,Other Info
website,view,website,website.snippets,Our Customer References,Our Customer References
website,view,website,website.snippets,Our Offers,Our Offers
website,view,website,website.snippets,Our References,Our References
website,view,website,website.aboutus,Our Team,Our Team
website,view,website,website.layout,Our products & Services,Our products & Services
